Country,State,State ID,Country ID,Network Speed
USA,Florida,1183,128,481
USA,Alaska,1370,128,661
USA,Hawaii,1745,128,373
USA,Virginia,1610,128,820
Canada,Alberta,1108,148,575
Canada,British Columbia,1690,148,317
Canada,New Brunswick,1996,148,259
Canada,Ontario,1752,148,380
Canada,Nova Scotia,1778,148,7
Australia,New South Wales,1346,130,665
Australia,Victoria,1721,130,608
Australia,Queensland,1586,130,687
Australia,Western Australia,1409,130,694
Australia,South Australia,1700,130,154
Australia,Tasmania,1881,130,602
India,Kerala,1846,147,543
India,Bangalore,1372,147,368
India,Delhi,1829,147,108
India,Hyderabad,1161,147,377
India,Punjab,1149,147,874
India,Pune,1937,147,914
China,Hainan,1692,165,457
China,Gansu,1121,165,552
China,Shichugan,1220,165,872
China,Fujian,1046,165,580
China,Liaonin,1537,165,801
China,Chethua,1661,165,336
USA,California,1936,128,134
USA,Texas,1052,128,635
USA,Florida,1183,128,857
USA,Alaska,1370,128,683
USA,Hawaii,1745,128,932
USA,Virginia,1610,128,175
Canada,Alberta,1108,148,400
Canada,British Columbia,1690,148,892
Canada,New Brunswick,1996,148,193
Canada,Ontario,1752,148,287
Canada,Nova Scotia,1778,148,807
Japan,Hokkaido,1246,165,818
Japan,Tohoku,1252,165,499
Japan,Kanto,1478,165,627
Japan,Chubu,1731,165,410
Japan,Kinki,1564,165,612
Japan,Chugoku,1463,165,448
Canada,Alberta,1108,148,233
Canada,British Columbia,1690,148,162
Canada,New Brunswick,1996,148,46
Canada,Ontario,1752,148,257
Canada,Nova Scotia,1778,148,492
Japan,Hokkaido,1246,165,987
Japan,Tohoku,1252,165,975
Japan,Kanto,1478,165,156
Japan,Chubu,1731,165,898
Japan,Kinki,1564,165,323
Japan,Chugoku,1463,165,620
Australia,New South Wales,1346,130,56
Australia,Victoria,1721,130,527
Australia,Queensland,1586,130,499
Australia,Western Australia,1409,130,920
Australia,South Australia,1700,130,266
Australia,Tasmania,1881,130,265
India,Kerala,1846,147,431
India,Bangalore,1372,147,813
India,Delhi,1829,147,904
India,Hyderabad,1161,147,613
India,Punjab,1149,147,765
India,Pune,1937,147,370
China,Hainan,1692,165,117
China,Gansu,1121,165,173
China,Shichugan,1220,165,286
China,Fujian,1046,165,970
China,Liaonin,1537,165,696
China,Chethua,1661,165,483
USA,California,1936,128,66
USA,Texas,1052,128,554
USA,Florida,1183,128,490
USA,Alaska,1370,128,832
USA,Hawaii,1745,128,673
USA,Virginia,1610,128,295
Australia,New South Wales,1346,130,50
Australia,Victoria,1721,130,620
Australia,Queensland,1586,130,614
Australia,Western Australia,1409,130,959
Australia,South Australia,1700,130,189
Australia,Tasmania,1881,130,84
India,Kerala,1846,147,591
India,Bangalore,1372,147,483
India,Delhi,1829,147,219
India,Hyderabad,1161,147,559
India,Punjab,1149,147,74
India,Pune,1937,147,799
China,Hainan,1692,165,335
China,Gansu,1121,165,351
China,Shichugan,1220,165,912
China,Fujian,1046,165,982
China,Liaonin,1537,165,672
China,Chethua,1661,165,445
USA,California,1936,128,543
USA,Texas,1052,128,364
USA,Florida,1183,128,310
USA,Alaska,1370,128,693
USA,Hawaii,1745,128,458
USA,Virginia,1610,128,588
Canada,Alberta,1108,148,810
Canada,British Columbia,1690,148,354
Canada,New Brunswick,1996,148,557
Canada,Ontario,1752,148,654
Canada,Nova Scotia,1778,148,332
Japan,Hokkaido,1246,165,797
Japan,Tohoku,1252,165,605
Japan,Kanto,1478,165,15
Japan,Chubu,1731,165,387
Japan,Kinki,1564,165,424
Japan,Chugoku,1463,165,751
China,Hainan,1692,165,90
China,Gansu,1121,165,959
China,Shichugan,1220,165,119
China,Fujian,1046,165,796
China,Liaonin,1537,165,115
China,Chethua,1661,165,480
USA,California,1936,128,677
USA,Texas,1052,128,822
USA,Florida,1183,128,900
USA,Alaska,1370,128,569
USA,Hawaii,1745,128,811
USA,Virginia,1610,128,721
Canada,Alberta,1108,148,343
Canada,British Columbia,1690,148,355
Canada,New Brunswick,1996,148,60
Canada,Ontario,1752,148,570
Canada,Nova Scotia,1778,148,511
Japan,Hokkaido,1246,165,162
Japan,Tohoku,1252,165,434
Japan,Kanto,1478,165,726
Japan,Chubu,1731,165,828
Japan,Kinki,1564,165,709
Japan,Chugoku,1463,165,516
Australia,New South Wales,1346,130,825
Australia,Victoria,1721,130,256
Australia,Queensland,1586,130,342
Australia,Western Australia,1409,130,396
Australia,South Australia,1700,130,938
Australia,Tasmania,1881,130,91
India,Kerala,1846,147,907
India,Bangalore,1372,147,874
India,Delhi,1829,147,713
India,Hyderabad,1161,147,483
India,Punjab,1149,147,854
India,Pune,1937,147,820
India,Kerala,1846,147,769
India,Bangalore,1372,147,75
India,Delhi,1829,147,236
India,Hyderabad,1161,147,973
India,Punjab,1149,147,332
India,Pune,1937,147,551
China,Hainan,1692,165,649
China,Gansu,1121,165,771
China,Shichugan,1220,165,488
China,Fujian,1046,165,459
China,Liaonin,1537,165,444
China,Chethua,1661,165,519
USA,California,1936,128,585
USA,Texas,1052,128,133
USA,Florida,1183,128,536
USA,Alaska,1370,128,987
USA,Hawaii,1745,128,351
USA,Virginia,1610,128,508
Canada,Alberta,1108,148,618
Canada,British Columbia,1690,148,223
Canada,New Brunswick,1996,148,265
Canada,Ontario,1752,148,795
Canada,Nova Scotia,1778,148,101
Japan,Hokkaido,1246,165,856
Japan,Tohoku,1252,165,678
Japan,Kanto,1478,165,606
Japan,Chubu,1731,165,470
Japan,Kinki,1564,165,825
Japan,Chugoku,1463,165,363
Australia,New South Wales,1346,130,790
Australia,Victoria,1721,130,161
Australia,Queensland,1586,130,544
Australia,Western Australia,1409,130,538
Australia,South Australia,1700,130,376
Australia,Tasmania,1881,130,108
China,Hainan,1692,165,558
China,Gansu,1121,165,463
China,Shichugan,1220,165,311
China,Fujian,1046,165,193
China,Liaonin,1537,165,767
China,Chethua,1661,165,670
USA,California,1936,128,216
USA,Texas,1052,128,268
USA,Florida,1183,128,79
USA,Alaska,1370,128,684
USA,Hawaii,1745,128,148
USA,Virginia,1610,128,280
Canada,Alberta,1108,148,504
Canada,British Columbia,1690,148,646
Canada,New Brunswick,1996,148,107
Canada,Ontario,1752,148,714
Canada,Nova Scotia,1778,148,51
Japan,Hokkaido,1246,165,946
Japan,Tohoku,1252,165,896
Japan,Kanto,1478,165,638
Japan,Chubu,1731,165,999
Japan,Kinki,1564,165,496
Japan,Chugoku,1463,165,309
Australia,New South Wales,1346,130,557
Australia,Victoria,1721,130,129
Australia,Queensland,1586,130,541
Australia,Western Australia,1409,130,812
Australia,South Australia,1700,130,418
Australia,Tasmania,1881,130,62
India,Kerala,1846,147,41
India,Bangalore,1372,147,232
India,Delhi,1829,147,553
India,Hyderabad,1161,147,316
India,Punjab,1149,147,6
India,Pune,1937,147,580
India,Kerala,1846,147,280
India,Bangalore,1372,147,584
India,Delhi,1829,147,415
India,Hyderabad,1161,147,317
India,Punjab,1149,147,260
India,Pune,1937,147,325
China,Hainan,1692,165,879
China,Gansu,1121,165,581
China,Shichugan,1220,165,149
China,Fujian,1046,165,181
China,Liaonin,1537,165,260
China,Chethua,1661,165,537
USA,California,1936,128,607
USA,Texas,1052,128,665
USA,Florida,1183,128,878
USA,Alaska,1370,128,207
USA,Hawaii,1745,128,863
USA,Virginia,1610,128,188
Canada,Alberta,1108,148,491
Canada,British Columbia,1690,148,10
Canada,New Brunswick,1996,148,702
Canada,Ontario,1752,148,300
Canada,Nova Scotia,1778,148,919
Japan,Hokkaido,1246,165,813
Japan,Tohoku,1252,165,238
Japan,Kanto,1478,165,195
Japan,Chubu,1731,165,805
Japan,Kinki,1564,165,546
Japan,Chugoku,1463,165,714
Australia,New South Wales,1346,130,306
Australia,Victoria,1721,130,838
Australia,Queensland,1586,130,128
Australia,Western Australia,1409,130,702
Australia,South Australia,1700,130,676
Australia,Tasmania,1881,130,884
Australia,New South Wales,1346,130,190
Australia,Victoria,1721,130,623
Australia,Queensland,1586,130,865
Australia,Western Australia,1409,130,345
Australia,South Australia,1700,130,16
Australia,Tasmania,1881,130,611
India,Kerala,1846,147,68
India,Bangalore,1372,147,191
India,Delhi,1829,147,381
India,Hyderabad,1161,147,359
India,Punjab,1149,147,651
India,Pune,1937,147,775
China,Hainan,1692,165,124
China,Gansu,1121,165,392
China,Shichugan,1220,165,102
China,Fujian,1046,165,238
China,Liaonin,1537,165,437
China,Chethua,1661,165,426
USA,California,1936,128,398
USA,Texas,1052,128,437
USA,Florida,1183,128,165
USA,Alaska,1370,128,234
USA,Hawaii,1745,128,539
USA,Virginia,1610,128,538
Canada,Alberta,1108,148,816
Canada,British Columbia,1690,148,432
Canada,New Brunswick,1996,148,702
Canada,Ontario,1752,148,838
Canada,Nova Scotia,1778,148,518
Japan,Hokkaido,1246,165,369
Japan,Tohoku,1252,165,741
Japan,Kanto,1478,165,537
Japan,Chubu,1731,165,956
Japan,Kinki,1564,165,70
Japan,Chugoku,1463,165,526
Japan,Hokkaido,1246,165,769
Japan,Tohoku,1252,165,594
Japan,Kanto,1478,165,697
Japan,Chubu,1731,165,164
Japan,Kinki,1564,165,485
Japan,Chugoku,1463,165,135
Australia,New South Wales,1346,130,591
Australia,Victoria,1721,130,691
Australia,Queensland,1586,130,385
Australia,Western Australia,1409,130,44
Australia,South Australia,1700,130,480
Australia,Tasmania,1881,130,915
India,Kerala,1846,147,844
India,Bangalore,1372,147,492
India,Delhi,1829,147,618
India,Hyderabad,1161,147,657
India,Punjab,1149,147,428
India,Pune,1937,147,541
China,Hainan,1692,165,543
China,Gansu,1121,165,665
China,Shichugan,1220,165,734
China,Fujian,1046,165,384
China,Liaonin,1537,165,832
China,Chethua,1661,165,359
USA,California,1936,128,155
USA,Texas,1052,128,975
USA,Florida,1183,128,370
USA,Alaska,1370,128,124
USA,Hawaii,1745,128,761
USA,Virginia,1610,128,270
Canada,Alberta,1108,148,506
Canada,British Columbia,1690,148,829
Canada,New Brunswick,1996,148,747
Canada,Ontario,1752,148,970
Canada,Nova Scotia,1778,148,757
Australia,New South Wales,1346,130,399
Australia,Victoria,1721,130,674
Australia,Queensland,1586,130,12
Australia,Western Australia,1409,130,500
Australia,South Australia,1700,130,568
Australia,Tasmania,1881,130,145
India,Kerala,1846,147,496
India,Bangalore,1372,147,795
India,Delhi,1829,147,740
India,Hyderabad,1161,147,309
India,Punjab,1149,147,148
India,Pune,1937,147,856
China,Hainan,1692,165,807
China,Gansu,1121,165,807
China,Shichugan,1220,165,533
China,Fujian,1046,165,605
China,Liaonin,1537,165,750
China,Chethua,1661,165,907
USA,California,1936,128,570
USA,Texas,1052,128,145
USA,Florida,1183,128,81
USA,Alaska,1370,128,400
USA,Hawaii,1745,128,216
USA,Virginia,1610,128,493
Canada,Alberta,1108,148,840
Canada,British Columbia,1690,148,108
Canada,New Brunswick,1996,148,875
Canada,Ontario,1752,148,944
Canada,Nova Scotia,1778,148,555
Japan,Hokkaido,1246,165,964
Japan,Tohoku,1252,165,69
Japan,Kanto,1478,165,58
Japan,Chubu,1731,165,121
Japan,Kinki,1564,165,192
Japan,Chugoku,1463,165,433
India,Kerala,1846,147,802
India,Bangalore,1372,147,455
India,Delhi,1829,147,283
India,Hyderabad,1161,147,311
India,Punjab,1149,147,802
India,Pune,1937,147,808
China,Hainan,1692,165,757
China,Gansu,1121,165,181
China,Shichugan,1220,165,832
China,Fujian,1046,165,900
China,Liaonin,1537,165,558
China,Chethua,1661,165,537
USA,California,1936,128,554
USA,Texas,1052,128,619
USA,Florida,1183,128,318
USA,Alaska,1370,128,638
USA,Hawaii,1745,128,53
USA,Virginia,1610,128,782
Canada,Alberta,1108,148,744
Canada,British Columbia,1690,148,949
Canada,New Brunswick,1996,148,568
Canada,Ontario,1752,148,588
Canada,Nova Scotia,1778,148,889
Japan,Hokkaido,1246,165,850
Japan,Tohoku,1252,165,920
Japan,Kanto,1478,165,377
Japan,Chubu,1731,165,7
Japan,Kinki,1564,165,469
Japan,Chugoku,1463,165,176
Australia,New South Wales,1346,130,632
Australia,Victoria,1721,130,115
Australia,Queensland,1586,130,181
Australia,Western Australia,1409,130,777
Australia,South Australia,1700,130,685
Australia,Tasmania,1881,130,699
China,Hainan,1692,165,566
China,Gansu,1121,165,329
China,Shichugan,1220,165,224
China,Fujian,1046,165,387
China,Liaonin,1537,165,103
China,Chethua,1661,165,574
USA,California,1936,128,534
USA,Texas,1052,128,323
USA,Florida,1183,128,782
USA,Alaska,1370,128,797
USA,Hawaii,1745,128,791
USA,Virginia,1610,128,923
Canada,Alberta,1108,148,517
Canada,British Columbia,1690,148,935
Canada,New Brunswick,1996,148,848
Canada,Ontario,1752,148,15
Canada,Nova Scotia,1778,148,632
Japan,Hokkaido,1246,165,734
Japan,Tohoku,1252,165,116
Japan,Kanto,1478,165,394
Japan,Chubu,1731,165,510
Japan,Kinki,1564,165,309
Japan,Chugoku,1463,165,170
Australia,New South Wales,1346,130,806
Australia,Victoria,1721,130,929
Australia,Queensland,1586,130,275
Australia,Western Australia,1409,130,278
Australia,South Australia,1700,130,781
Australia,Tasmania,1881,130,328
India,Kerala,1846,147,297
India,Bangalore,1372,147,894
India,Delhi,1829,147,135
India,Hyderabad,1161,147,112
India,Punjab,1149,147,790
India,Pune,1937,147,174
USA,California,1936,128,559
USA,Texas,1052,128,328
USA,Florida,1183,128,967
USA,Alaska,1370,128,91
USA,Hawaii,1745,128,287
USA,Virginia,1610,128,167
Canada,Alberta,1108,148,601
Canada,British Columbia,1690,148,501
Canada,New Brunswick,1996,148,341
Canada,Ontario,1752,148,196
Canada,Nova Scotia,1778,148,274
Japan,Hokkaido,1246,165,774
Japan,Tohoku,1252,165,249
Japan,Kanto,1478,165,356
Japan,Chubu,1731,165,551
Japan,Kinki,1564,165,895
Japan,Chugoku,1463,165,699
Australia,New South Wales,1346,130,710
Australia,Victoria,1721,130,824
Australia,Queensland,1586,130,917
Australia,Western Australia,1409,130,33
Australia,South Australia,1700,130,124
Australia,Tasmania,1881,130,844
India,Kerala,1846,147,36
India,Bangalore,1372,147,50
India,Delhi,1829,147,981
India,Hyderabad,1161,147,327
India,Punjab,1149,147,517
India,Pune,1937,147,766
China,Hainan,1692,165,542
China,Gansu,1121,165,520
China,Shichugan,1220,165,853
China,Fujian,1046,165,792
China,Liaonin,1537,165,353
China,Chethua,1661,165,225
India,Kerala,1846,147,243
India,Bangalore,1372,147,343
India,Delhi,1829,147,719
India,Hyderabad,1161,147,901
India,Punjab,1149,147,100
India,Pune,1937,147,62
China,Hainan,1692,165,820
China,Gansu,1121,165,813
China,Shichugan,1220,165,183
China,Fujian,1046,165,550
China,Liaonin,1537,165,443
China,Chethua,1661,165,846
USA,California,1936,128,381
USA,Texas,1052,128,91
USA,Florida,1183,128,633
USA,Alaska,1370,128,83
USA,Hawaii,1745,128,690
USA,Virginia,1610,128,780
Canada,Alberta,1108,148,443
Canada,British Columbia,1690,148,649
Canada,New Brunswick,1996,148,91
Canada,Ontario,1752,148,212
Canada,Nova Scotia,1778,148,719
Japan,Hokkaido,1246,165,428
Japan,Tohoku,1252,165,458
Japan,Kanto,1478,165,971
Japan,Chubu,1731,165,801
Japan,Kinki,1564,165,977
Japan,Chugoku,1463,165,696
Australia,New South Wales,1346,130,882
Australia,Victoria,1721,130,941
Australia,Queensland,1586,130,570
Australia,Western Australia,1409,130,378
Australia,South Australia,1700,130,885
Australia,Tasmania,1881,130,590
India,Kerala,1846,147,300
India,Bangalore,1372,147,490
India,Delhi,1829,147,842
India,Hyderabad,1161,147,135
India,Punjab,1149,147,889
India,Pune,1937,147,828
China,Hainan,1692,165,37
China,Gansu,1121,165,618
China,Shichugan,1220,165,851
China,Fujian,1046,165,19
China,Liaonin,1537,165,835
China,Chethua,1661,165,727
USA,California,1936,128,368
USA,Texas,1052,128,666
USA,Florida,1183,128,264
USA,Alaska,1370,128,696
USA,Hawaii,1745,128,351
USA,Virginia,1610,128,239
Canada,Alberta,1108,148,600
Canada,British Columbia,1690,148,187
Canada,New Brunswick,1996,148,404
Canada,Ontario,1752,148,447
Canada,Nova Scotia,1778,148,34
Japan,Hokkaido,1246,165,415
Japan,Tohoku,1252,165,954
Japan,Kanto,1478,165,311
Japan,Chubu,1731,165,185
Japan,Kinki,1564,165,109
Japan,Chugoku,1463,165,445
Australia,New South Wales,1346,130,988
Australia,Victoria,1721,130,365
Australia,Queensland,1586,130,439
Australia,Western Australia,1409,130,89
Australia,South Australia,1700,130,962
Australia,Tasmania,1881,130,956
India,Kerala,1846,147,300
India,Bangalore,1372,147,299
India,Delhi,1829,147,584
India,Hyderabad,1161,147,307
India,Punjab,1149,147,775
India,Pune,1937,147,181
China,Hainan,1692,165,181
China,Gansu,1121,165,339
China,Shichugan,1220,165,756
China,Fujian,1046,165,501
China,Liaonin,1537,165,646
China,Chethua,1661,165,680
USA,California,1936,128,314
USA,Texas,1052,128,32
USA,Florida,1183,128,580
USA,Alaska,1370,128,58
USA,Hawaii,1745,128,738
USA,Virginia,1610,128,107
Canada,Alberta,1108,148,524
Canada,British Columbia,1690,148,644
Canada,New Brunswick,1996,148,133
Canada,Ontario,1752,148,786
Canada,Nova Scotia,1778,148,229
Japan,Hokkaido,1246,165,529
Japan,Tohoku,1252,165,650
Japan,Kanto,1478,165,576
Japan,Chubu,1731,165,172
Japan,Kinki,1564,165,57
Japan,Chugoku,1463,165,17
Australia,New South Wales,1346,130,997
Australia,Victoria,1721,130,762
Australia,Queensland,1586,130,638
Australia,Western Australia,1409,130,774
Australia,South Australia,1700,130,615
Australia,Tasmania,1881,130,758
China,Hainan,1692,165,990
China,Gansu,1121,165,940
China,Shichugan,1220,165,956
China,Fujian,1046,165,441
China,Liaonin,1537,165,62
China,Chethua,1661,165,916
USA,California,1936,128,857
USA,Texas,1052,128,218
USA,Florida,1183,128,788
USA,Alaska,1370,128,77
USA,Hawaii,1745,128,874
USA,Virginia,1610,128,749
Canada,Alberta,1108,148,102
Canada,British Columbia,1690,148,76
Canada,New Brunswick,1996,148,353
Canada,Ontario,1752,148,743
Canada,Nova Scotia,1778,148,992
Japan,Hokkaido,1246,165,370
Japan,Tohoku,1252,165,307
Japan,Kanto,1478,165,79
Japan,Chubu,1731,165,818
Japan,Kinki,1564,165,87
Japan,Chugoku,1463,165,356
Australia,New South Wales,1346,130,670
Australia,Victoria,1721,130,581
Australia,Queensland,1586,130,783
Australia,Western Australia,1409,130,203
Australia,South Australia,1700,130,884
Australia,Tasmania,1881,130,102
India,Kerala,1846,147,27
India,Bangalore,1372,147,350
India,Delhi,1829,147,44
India,Hyderabad,1161,147,318
India,Punjab,1149,147,283
India,Pune,1937,147,343
China,Hainan,1692,165,58
China,Gansu,1121,165,287
China,Shichugan,1220,165,659
China,Fujian,1046,165,457
China,Liaonin,1537,165,693
China,Chethua,1661,165,481
USA,California,1936,128,106
USA,Texas,1052,128,186
USA,Florida,1183,128,387
USA,Alaska,1370,128,721
USA,Hawaii,1745,128,181
USA,Virginia,1610,128,520
Canada,Alberta,1108,148,856
Canada,British Columbia,1690,148,67
Canada,New Brunswick,1996,148,263
Canada,Ontario,1752,148,324
Canada,Nova Scotia,1778,148,141
Japan,Hokkaido,1246,165,692
Japan,Tohoku,1252,165,620
Japan,Kanto,1478,165,313
Japan,Chubu,1731,165,927
Japan,Kinki,1564,165,942
Japan,Chugoku,1463,165,43
Australia,New South Wales,1346,130,634
Australia,Victoria,1721,130,60
Australia,Queensland,1586,130,495
Australia,Western Australia,1409,130,977
Australia,South Australia,1700,130,362
Australia,Tasmania,1881,130,128
India,Kerala,1846,147,558
India,Bangalore,1372,147,117
India,Delhi,1829,147,518
India,Hyderabad,1161,147,299
India,Punjab,1149,147,458
India,Pune,1937,147,408
India,Kerala,1846,147,880
India,Bangalore,1372,147,923
India,Delhi,1829,147,924
India,Hyderabad,1161,147,641
India,Punjab,1149,147,550
India,Pune,1937,147,890
China,Hainan,1692,165,632
China,Gansu,1121,165,157
China,Shichugan,1220,165,960
China,Fujian,1046,165,362
China,Liaonin,1537,165,345
China,Chethua,1661,165,313
USA,California,1936,128,72
USA,Texas,1052,128,949
USA,Florida,1183,128,85
USA,Alaska,1370,128,681
USA,Hawaii,1745,128,607
USA,Virginia,1610,128,670
Canada,Alberta,1108,148,939
Canada,British Columbia,1690,148,942
Canada,New Brunswick,1996,148,267
Canada,Ontario,1752,148,607
Canada,Nova Scotia,1778,148,289
Japan,Hokkaido,1246,165,140
Japan,Tohoku,1252,165,702
Japan,Kanto,1478,165,760
Japan,Chubu,1731,165,105
Japan,Kinki,1564,165,592
Japan,Chugoku,1463,165,414
Australia,New South Wales,1346,130,726
Australia,Victoria,1721,130,653
Australia,Queensland,1586,130,422
Australia,Western Australia,1409,130,527
Australia,South Australia,1700,130,762
Australia,Tasmania,1881,130,142
Canada,Alberta,1108,148,330
Canada,British Columbia,1690,148,390
Canada,New Brunswick,1996,148,897
Canada,Ontario,1752,148,127
